id,log(bayes.dust.mass),log(bayes.dust.mass_err),log(best.dust.mass),log(bayes.gas.mass),log(bayes.gas.mass_err),log(best.gas.mass),log(best.gas.mass_err),bayes.sfh.sfr,best.reduced_chi_square
b'VFID4170',6.157542392549081,0.41366963309808424,6.041329772382562,8.01754239254908,0.46853235250887815,7.901329772382562,0.22,0.04740765587104429,2.0958137165481516
b'VFID4177',7.235508233574874,0.23725999720890348,7.382168586043517,9.095508233574874,0.3235619048583577,9.242168586043517,0.22,0.6043068212740098,1.4742610534834069
b'VFID4179',7.457306269633218,0.5063582838903551,7.082726626762306,9.317306269633217,0.5520857828855815,8.942726626762306,0.22,1.0457393009027183,0.7425639819473453
b'VFID4183',6.197907027521801,0.672146240483126,6.312349094475527,8.0579070275218,0.7072344509394323,8.172349094475527,0.22,0.005738108457828783,2.5774874347793704
b'VFID4188',6.532503918386584,0.4186817036707075,6.269364187308514,8.392503918386584,0.4729633907488043,8.129364187308514,0.22,0.07900020082139221,0.5651370020774049
b'VFID4194',7.03749585952145,0.043879147901548496,7.032381420257652,8.89749585952145,0.22433318885213122,8.892381420257651,0.22,0.004950961499954763,43.97003431809373
b'VFID4203',5.984760575321188,1.459609654343628,6.550456690416193,7.844760575321188,1.4760963190297325,8.410456690416193,0.22,0.0002077048711644292,3.60669605531719
b'VFID4220',7.0710988494544855,0.36999733630482695,6.384712906915561,8.931098849454486,0.43046257546117433,8.244712906915561,0.22,0.49581668378494415,1.4292878059584693
b'VFID4226',7.093640145169495,0.3407291159578548,7.401925179323405,8.953640145169494,0.4055814720391222,9.261925179323406,0.22,0.6291499714844921,1.0721897610985456
b'VFID4282',6.712261686095418,2.549780186569476,2.9395077294745477,8.572261686095418,2.5592536020922725,4.799507729474548,0.22,0.5760410066817355,2.657047395109784
b'VFID4283',8.144666275135203,0.28518701230204413,8.350877842235278,10.004666275135202,0.3601827758038497,10.210877842235277,0.22,3.7126739386608496,0.7565990840105267
b'VFID4291',6.146755183043862,0.48423327482049605,5.662489608056878,8.006755183043861,0.5318663971744991,7.522489608056878,0.22,0.03465069468712034,1.539431639587271
b'VFID4311',1.1670973135898373,511.9066529223129,-inf,3.027097313589837,511.9067001965547,-inf,0.22,0.039122926495235306,4.285449086540014
b'VFID4321',6.132615190107077,0.5188827387473619,5.801334639794938,7.992615190107077,0.5635949756429373,7.661334639794938,0.22,0.20222222567302373,2.840705844082608
b'VFID4334',6.504616664223664,0.290825153914863,6.604369876349007,8.364616664223664,0.36466322840341847,8.464369876349007,0.22,0.40357196919552724,1.2090785484461792
b'VFID4353',7.5528011215240465,0.260200052050129,7.7248339153600964,9.412801121524046,0.34074046881298065,9.584833915360097,0.22,0.7476556662721533,0.77177627586414
b'VFID4382',7.2186395574652975,0.3055828359351122,7.443491380359349,9.078639557465298,0.3765380055427947,9.303491380359349,0.22,0.3171743483149561,0.781037378515951
b'VFID4387',7.374453644497117,0.34788172154466124,7.658025825386618,9.234453644497117,0.4116086638846141,9.518025825386617,0.22,0.46779909804385533,0.8966349729338372
b'VFID4445',7.599403468323409,0.3555693556368485,7.882431619128891,9.459403468323409,0.4181262568507312,9.74243161912889,0.22,0.71823359879647,1.0973453518361662
b'VFID4450',6.315097374757702,0.32006811060874046,6.298603562563704,8.175097374757701,0.38838588469285146,8.158603562563703,0.22,0.060465237707040535,1.6087256398053347
b'VFID4453',6.368807318639158,0.38408581898804955,6.724378810273872,8.228807318639157,0.44263067714260473,8.584378810273872,0.22,0.03239657679968844,3.119951080872632
b'VFID4464',6.443609282099777,0.45247378668836374,6.0167443808543055,8.303609282099776,0.5031227759107183,7.876744380854306,0.22,0.0861159256137521,1.2847974430638298
b'VFID4473',6.694337100342633,0.3723843044466539,6.533612266007108,8.554337100342632,0.4325159768126701,8.393612266007107,0.22,0.38415650529692014,1.0561339620991186
b'VFID4479',6.102932843879891,0.5007570497878123,5.6961046702839955,7.962932843879892,0.5469530353807295,7.556104670283996,0.22,0.00020778500339586878,0.8815664083123642
b'VFID4496',7.6657037925258855,0.11950295673441323,7.702114277057766,9.525703792525885,0.2503616517525538,9.562114277057766,0.22,0.22600407092909916,1.9814679988118624
b'VFID4507',7.821211875254769,0.21300579031914316,7.940326764593213,9.68121187525477,0.3062212708312125,9.800326764593214,0.22,1.1092711443559153,0.7498299292006723
b'VFID4510',7.150620866854782,0.353094090787643,6.825003091072798,9.010620866854781,0.41602336106179455,8.685003091072797,0.22,0.13982066316150749,1.2202983751539747
b'VFID4723',-4.180590785318563,276168.20374329516,-inf,-2.3205907853185623,276168.20374338276,-inf,0.22,0.00273165038883534,16.315618830835355
b'VFID4731',1.451096446151611,28.285345507617265,-inf,3.311096446151611,28.286201061388294,-inf,0.22,5.8808000773197685e-05,1.4074189182187005
b'VFID4778',6.816031865714547,0.5041194761067891,6.3660014275787775,8.676031865714547,0.5500331319022369,8.226001427578778,0.22,0.31034370048199666,0.8229029998626002
b'VFID4810',7.862510987621264,0.30338745901983727,8.101337446346804,9.722510987621265,0.37475852263893,9.961337446346803,0.22,1.4907432221335473,2.391792710142854
b'VFID4816',6.840669402324466,0.4548361353653799,6.317482312063876,8.700669402324467,0.5052483647020682,8.177482312063876,0.22,0.2112293867076251,1.1915252772559917
b'VFID4845',6.692241431080349,0.3059288920086741,6.939034507441692,8.552241431080349,0.37681890473496016,8.799034507441691,0.22,0.0008172907940761171,41.0067141709326
b'VFID4853',6.8572476817420105,0.39239271581949187,6.64258226290812,8.71724768174201,0.44985780356485594,8.50258226290812,0.22,0.06540108668762337,2.583811085705306
b'VFID4861',7.183858658474609,0.13258000701343045,7.227706812681709,9.043858658474608,0.25686077602405794,9.08770681268171,0.22,0.12430746308637908,1.9575608599544894
b'VFID4886',6.818002405243052,0.26593338626283,6.9901633350155725,8.678002405243053,0.3451384735569414,8.850163335015573,0.22,0.13935825286949285,3.3124269724513296
b'VFID4949',6.752057315536626,0.20353266983548393,6.654557067405205,8.612057315536626,0.2997091051175458,8.514557067405205,0.22,0.7066459109347895,0.35455831151208106
b'VFID4961',8.27610451298209,0.18347878459266628,8.37324113099671,10.13610451298209,0.2864689588691976,10.23324113099671,0.22,0.5615645807710541,3.8408971756294763
