id,log(bayes.dust.mass),log(bayes.dust.mass_err),log(best.dust.mass),log(bayes.gas.mass),log(bayes.gas.mass_err),log(best.gas.mass),log(best.gas.mass_err),bayes.sfh.sfr,best.reduced_chi_square
b'VFID4220',6.816910885794517,0.021714724095162587,6.812372571859084,8.676910885794516,0.2210690598942535,8.672372571859084,0.22,0.418261127858304,3.8386313379044723
b'VFID4226',6.861635598556879,0.021714724095162587,6.866200156669262,8.72163559855688,0.2210690598942535,8.726200156669261,0.22,0.5169702148109167,5.766722280495243
b'VFID4282',8.27437995794434,0.021714724095162587,8.275286330081526,10.13437995794434,0.2210690598942535,10.135286330081525,0.22,1.4667319826834515,2.8153091872614384
b'VFID4283',7.970240718599676,0.33691464438668944,7.574934661137564,9.830240718599676,0.4023822530905276,9.434934661137564,0.22,2.535105140514965,3.564387438503418
b'VFID4291',5.64698982946176,0.05313443800831768,5.634750557718746,7.5069898294617605,0.2263255807514028,7.4947505577187465,0.22,0.03162318938967779,3.09606334237661
b'VFID4311',-16.195595056779087,111926812550.80458,-inf,-14.335595056779088,111926812550.80458,-inf,0.22,0.02240130900238584,41.82107688837813
b'VFID4321',5.956957146724384,0.13367385684703814,5.839253847700778,7.816957146724384,0.2574270770613737,7.699253847700779,0.22,0.21565526797885937,2.7696230009939304
b'VFID4334',7.176087882036015,0.02171472409516259,7.177813251715372,9.036087882036014,0.2210690598942535,9.037813251715372,0.22,0.26003191950034077,4.54763387327726
b'VFID4353',7.128192503131984,0.04590691794878209,7.1120582774667955,8.988192503131984,0.22473861509664111,8.972058277466795,0.22,0.4023581349185358,6.7384375560618155
b'VFID4382',7.348010615826628,0.024485637541427106,7.342987190554872,9.208010615826629,0.22135841173492854,9.202987190554872,0.22,0.804693570361778,2.2646597938807247
b'VFID4387',7.698399681960134,0.02171472409516259,7.699499398107163,9.558399681960134,0.2210690598942535,9.559499398107162,0.22,0.6547815529822176,2.838356285763806
