id,log(bayes.dust.mass),log(bayes.dust.mass_err),log(best.dust.mass),log(bayes.gas.mass),log(bayes.gas.mass_err),log(best.gas.mass),log(best.gas.mass_err),bayes.sfh.sfr,best.reduced_chi_square
VFID1097,7.439169872048676,0.2618066822222807,6.987457007116411,9.299169872048676,0.34196891504380666,8.847457007116411,0.22,1.4783449414259977,1.508062022688129
VFID1098,7.219218347507658,0.12099767355258897,7.298052646170956,9.079218347507657,0.2510785474809405,9.158052646170956,0.22,0.2827658271750004,0.8086841519280756
VFID1173,6.952592461425511,0.37362339500437797,6.738014532729027,8.812592461425512,0.43358325762717986,8.598014532729026,0.22,0.7200338611272206,0.3914018477445979
VFID1175,6.774508830657843,0.14922572308719756,6.756849777822548,8.634508830657843,0.26583513016698335,8.616849777822548,0.22,0.0439699921983139,5.695158670980673
VFID1182,7.288108105061868,0.04628773415781024,7.305737488607184,9.148108105061867,0.22481671275388784,9.165737488607183,0.22,0.0884987403611362,0.4387818454118658
VFID1211,5.282220490489035,0.15060633672340407,5.320491466320669,7.142220490489035,0.2666125815884227,7.180491466320669,0.22,0.3467012914669716,3.5211720463643177
VFID1212,7.53284148901041,0.19183754224713087,7.662871474477778,9.39284148901041,0.29189320412681713,9.522871474477778,0.22,2.3299073793390215,0.459241531688545
VFID1291,7.2325137952164615,0.3491759732185788,7.142039195493873,9.092513795216462,0.41270311396104303,9.002039195493873,0.22,2.9285767179132485,0.2293206450960581
VFID1292,5.446243457622153,0.3591387901706238,5.188660854778192,7.306243457622153,0.42116584691213904,7.048660854778192,0.22,0.0095971944655202,3.500099050843408
VFID1350,6.4889691614997815,0.02705723839726244,6.484436693433155,8.348969161499781,0.22165760566623086,8.344436693433154,0.22,0.0044876656811327,2.6053246112931125
VFID1374,7.0807450509535155,0.19912273738354755,7.024899351798045,8.940745050953515,0.2967319742513726,8.884899351798046,0.22,0.0223771667672718,1.7061066735835502
VFID1609,5.881521261343272,0.18144288874060394,5.986843789986783,7.741521261343272,0.2851692863450326,7.846843789986783,0.22,0.037154905232672,1.5076123418989724
VFID1643,6.870543222558614,0.16200938313610175,6.795096312749706,8.730543222558614,0.27321610535277785,8.655096312749706,0.22,0.025324931484633,2.037357457056008
VFID1670,5.4731658791266975,0.31585918709616334,5.136790903061452,7.333165879126698,0.38492470182238125,6.996790903061452,0.22,0.0374083368944558,0.911325115978006
VFID1729,6.098904317228373,0.15566499263316116,6.2095481522065965,7.958904317228373,0.2695024859467573,8.069548152206597,0.22,0.0181364553198697,2.42447492522946
VFID1754,7.365927755586946,0.15767976756029883,7.374899860592113,9.225927755586946,0.27067121955957907,9.234899860592114,0.22,1.4101081430734077,1.42145010764886
VFID1776,7.677253186924626,0.08839248512674616,7.700134700442386,9.537253186924627,0.23709329688306677,9.560134700442386,0.22,1.2657342939283207,0.4988962526676539
VFID1783,5.693407474067594,0.38331596653449085,5.535694039608525,7.553407474067594,0.4419628154044986,7.395694039608525,0.22,0.0274484555890115,0.7088677104835719
VFID1803,6.741940936961698,0.14486561336382342,6.776473547527683,8.601940936961698,0.2634123116623002,8.636473547527682,0.22,0.1222497325685098,0.8222861589314527
VFID1804,6.89889937997051,0.06540357234600241,6.895456204451534,8.75889937997051,0.22951607193314102,8.755456204451534,0.22,0.0582937813453226,0.6786064842313426
VFID1928,8.260713491521715,0.0580789380066506,8.273076124586131,10.120713491521714,0.2275371684801856,10.13307612458613,0.22,0.0315886023295149,3.841110577944179
VFID1933,7.2185983765937785,0.06506726846751994,7.17410542167726,9.078598376593778,0.2294204642699171,9.03410542167726,0.22,1.1515161023264624,1.266107690671165
VFID1934,6.339917344023536,0.2171323387684234,5.83052558677891,8.199917344023536,0.3091058921131161,7.69052558677891,0.22,0.1578865055633783,0.4604386560460879
VFID1953,6.732546460508712,0.4038382331349005,6.4400335924927345,8.592546460508713,0.4598753293464635,8.300033592492735,0.22,0.084350105990557,5.880150623910952
VFID1999,5.99393476252579,0.3319092741981493,5.597124529603893,7.853934762525791,0.39820066084669203,7.4571245296038935,0.22,0.0486365507485928,0.5405745796802307
VFID2068,5.476973439104571,0.16367134828693355,5.3646929486249615,7.336973439104571,0.27420486912172565,7.224692948624962,0.22,0.0001514604834224,2.4319367153486953
VFID2143,5.322783170270715,0.2166244314389996,5.2035523569825655,7.1827831702707154,0.3087493227462529,7.063552356982566,0.22,0.0973279452652872,0.2174069919640264
VFID2157,5.721932751065426,0.327635980724932,5.703840632305261,7.581932751065426,0.3946458359917003,7.563840632305261,0.22,0.0326473418672503,1.039170924684609
VFID2254,5.765852508512022,0.0970562090172875,5.735403872886337,7.625852508512022,0.24045770461519297,7.595403872886338,0.22,0.2458300245414063,1.3705034518667625
VFID2313,7.28919865320258,0.09963509635450228,7.264475273319805,9.14919865320258,0.24151014973613624,9.124475273319804,0.22,0.1130881549426343,2.2877650786285364
VFID2324,7.82452537193102,0.12612580029409626,7.82108851072803,9.68452537193102,0.25358966362970364,9.68108851072803,0.22,0.4197752698958713,0.4985143767854781
VFID2372,7.1041103653140825,0.14986347884575899,7.229616601993087,8.964110365314083,0.26619365561889946,9.089616601993088,0.22,0.1892857391139233,2.061641803753925
VFID2387,7.043131927075926,0.28926657128965333,6.740914358504984,8.903131927075925,0.3634214485493008,8.600914358504983,0.22,0.8065544272039187,0.286716553404695
VFID2498,6.0439772729858365,0.24644993880959495,6.115955121415105,7.903977272985837,0.33035976198570716,7.975955121415105,0.22,0.4733072490906685,0.4233541581822897
VFID2535,5.146733034981938,0.22315988636956433,5.10302792834209,7.006733034981938,0.3133693266490466,6.963027928342091,0.22,0.0687340980819536,2.9830018503289515
VFID2544,7.051909564412224,0.2572223808769299,7.241354546688574,8.911909564412223,0.33847208632913345,9.101354546688574,0.22,0.5160142950591734,0.9220126375935852
VFID2620,6.466001570485924,0.16813570491723623,6.488320824419883,8.326001570485923,0.27689278659440725,8.348320824419883,0.22,0.0604376720134482,6.202522321772112
VFID2665,6.711855208390681,0.3040914189613482,6.718088156370408,8.57185520839068,0.37532864410530437,8.578088156370407,0.22,1.3371133337072347,0.6867275142628435
VFID2667,7.16451882565588,0.31503245044895833,6.801051745891699,9.02451882565588,0.3842465937856514,8.6610517458917,0.22,1.651137884739517,0.8235396589309898
